288,813
35,109
719,189
620,350
775,458
456,364
80,82
368,747
65,616
837,372
466,628
465,479
695,535
38,484
809,238
135,834
841,407
202,694
644,259
743,399
92,713
770,149
571,826
316,533
580,784
696,103
356,373
257,114
229,670
113,183
516,252
241,349
697,339
236,320
526,60
351,34
457,258
751,512
139,177
493,255
681,164
542,692
850,73
761,216
57,204
167,61
430,52
693,706
694,306
847,418
521,843
52,597
849,232
24,560
721,620
891,866
885,831
190,687
386,45
469,485
79,734
146,889
156,529
651,794
785,146
188,799
760,65
736,401
730,248
330,746
399,468
597,281
259,243
221,92
317,113
512,50
147,315
842,475
48,360
882,896
808,800
889,592
372,220
441,867
362,548
315,440
655,715
624,241
395,653
494,767
828,782
716,250
508,593
89,261
252,233
764,712
539,874
533,505
449,147
791,717
41,838
657,689
377,836
194,586
335,432
43,415
166,755
610,447
777,671
505,623
63,751
3,396
68,184
545,384
668,601
161,43
503,203
249,891
673,201
67,299
185,797
183,461
894,24
815,159
388,598
860,455
322,615
675,105
45,354
473,194
805,897
264,463
277,573
414,15
101,12
359,62
700,682
750,611
630,358
566,236
468,454
30,510
341,240
165,90
76,822
497,792
70,386
1,693
762,380
254,333
382,740
145,579
484,853
513,412
683,807
467,793
621,585
865,898
415,783
509,845
848,402
172,765
859,580
748,395
307,427
81,271
679,526
319,356
528,413
83,679
28,760
69,524
660,549
844,106
583,289
515,464
558,16
511,444
871,162
119,651
112,781
780,297
155,539
615,318
6,729
618,656
717,39
340,846
613,868
396,304
242,254
514,295
487,300
659,51
703,200
522,488
437,143
821,48
5,605
731,886
387,829
162,99
36,191
846,438
824,731
327,266
636,774
788,824
877,275
413,871
565,394
806,590
547,619
604,86
292,863
284,355
248,576
225,31
727,530
435,353
867,425
577,351
562,272
367,837
794,562
53,771
137,817
14,63
725,525
450,527
589,325
143,878
491,443
540,801
548,234
884,121
223,420
408,888
471,152
645,326
271,655
742,727
82,882
778,686
819,857
529,132
123,766
59,172
746,860
77,563
852,329
899,881
774,285
609,528
205,457
274,417
16,728
163,691
98,570
649,754
73,310
357,8
26,81
417,88
715,534
261,153
835,219
579,209
199,406
440,41
643,776
7,78
677,835
103,134
817,195
733,2
858,173
685,504
670,873
18,28
523,645
706,631
230,397
75,110
49,117
459,186
111,833
635,768
237,756
191,574
875,311
541,188
754,378
684,887
117,40
648,735
171,506
462,102
536,613
122,137
873,759
588,486
504,625
870,815
710,126
863,674
752,277
567,700
623,892
324,643
95,120
104,877
86,217
816,4
857,323
280,371
617,569
769,226
366,775
424,818
282,816
105,96
813,290
488,821
779,545
608,30
136,507
193,644
591,215
876,14
268,668
658,885
87,155
187,9
807,465
895,205
383,685
554,359
239,532
231,648
141,131
32,859
709,732
464,773
757,752
883,820
306,157
530,419
896,115
318,809
892,841
25,301
226,33
496,654
570,493
671,855
729,253
625,557
470,629
662,861
222,334
46,466
118,296
840,876
738,206
255,808
825,108
60,750
561,566
131,185
426,696
228,242
31,518
93,702
378,703
345,85
855,699
499,858
829,462
179,791
631,802
735,547
281,862
711,666
559,832
51,884
203,46
574,182
309,133
34,327
325,541
296,53
784,127
582,637
853,72
337,165
826,890
154,559
402,672
312,139
665,119
527,331
656,379
245,641
299,704
410,827
433,803
308,630
532,500
276,789
240,718
298,55
897,883
699,880
856,678
91,659
551,840
766,228
453,632
361,179
563,129
27,842
90,27
106,291
109,761
198,757
553,341
640,95
403,37
698,18
745,196
869,869
723,806
864,167
338,293
616,445
872,340
672,17
373,26
390,197
740,98
10,489
898,477
64,38
893,374
304,664
13,779
654,482
555,309
661,804
326,332
210,647
208,749
614,684
444,850
647,456
564,54
404,453
611,441
275,144
584,811
267,634
799,330
854,652
712,140
61,769
678,872
862,221
820,796
446,175
56,227
125,150
483,864
71,161
175,75
349,145
537,879
451,430
134,5
552,343
479,788
178,324
707,786
534,214
489,6
180,490
375,828
352,385
595,848
633,361
129,748
886,377
369,501
581,328
812,207
72,777
2,893
432,352
866,665
116,269
768,176
358,375
84,362
96,390
209,363
741,212
827,180
781,667
638,64
797,633
492,663
168,894
501,210
776,47
887,513
128,224
836,347
759,642
371,222
99,680
632,497
543,398
397,367
878,469
804,44
376,348
405,649
831,383
881,478
708,790
474,900
420,480
374,223
550,473
838,130
763,202
834,795
138,69
868,370
425,681
646,823
789,381
767,491
445,416
107,635
879,431
682,369
74,112
601,451
219,428
600,508
364,870
603,676
602,819
704,677
186,404
556,658
150,411
350,193
422,636
448,638
590,446
739,42
605,650
380,439
97,218
85,25
833,812
576,94
406,409
344,798
524,683
714,660
795,421
100,743
531,187
482,442
874,211
507,429
587,414
102,744
393,104
592,778
510,174
782,662
133,844
627,764
164,91
772,436
626,128
607,640
177,646
599,661
215,166
428,899
409,639
900,410
108,470
144,448
384,763
436,849
596,805
796,422
720,825
416,851
160,170
454,389
418,138
544,70
343,136
411,336
339,762
880,434
151,785
